22527.txt,0.8369,1810,2180
22528.txt,0.8179,1807,2178
22529.txt,0.8088,1801,2175
22530.txt,0.8322,1804,2172
22566.txt,0.8484,1724,2125
22595.txt,0.8131,1689,2069
22622.txt,0.8402,1696,2128
22623.txt,0.8428,1699,2079
22624.txt,0.9370,1637,2029
22652.txt,0.8513,1666,2063
22653.txt,0.9510,1589,2002
22654.txt,0.8719,1555,1923
22660.txt,0.8674,1342,1635
22682.txt,0.9012,1644,2027
22683.txt,0.9201,1603,1946
22684.txt,0.8142,1503,1842
22686.txt,0.8627,1406,1714
22687.txt,0.8018,1359,1657
22688.txt,0.9046,1315,1603
22689.txt,0.8266,1274,1556
22690.txt,0.8102,1247,1521
22711.txt,0.8033,1672,2088
22712.txt,0.9143,1622,1969
22713.txt,0.8686,1527,1855
22717.txt,0.8129,1276,1544
22741.txt,0.8636,1364,2038
22742.txt,0.9277,1556,1904
22771.txt,0.8725,1612,2011
22772.txt,0.8924,1539,1862
22801.txt,0.9258,1584,1970
22802.txt,0.9056,1460,1786
22804.txt,0.8758,1270,1528
22831.txt,0.9153,1550,1926
22832.txt,0.8918,1408,1724
22861.txt,0.9395,1282,1898
22862.txt,0.8512,1105,1673
22891.txt,0.9550,1506,1867
22892.txt,0.8675,1323,1612
22921.txt,0.9184,1498,1838
22951.txt,0.9425,1201,1797
22981.txt,0.9342,1160,1775
23011.txt,0.8906,1175,1742
23041.txt,0.8541,1150,1708
23071.txt,0.8363,1386,1670
23101.txt,0.8478,1370,1636
23131.txt,0.9190,1344,1603
23161.txt,0.9183,1305,1570
23191.txt,0.8585,1284,1543
23342.txt,0.8907,1007,1045
23372.txt,0.9249,1018,1018
23583.txt,0.8456,1260,1540
23761.txt,0.8099,1143,1495
23791.txt,0.8013,1163,1468
23851.txt,0.8843,1000,1435
24337.txt,0.8017,1052,1360
24423.txt,0.8115,1010,1313
24452.txt,0.8642,1018,1304
24482.txt,0.9025,1019,1286
24483.txt,0.8078,1000,1244
24484.txt,0.8570,1000,1213
24512.txt,0.8713,1019,1259
24513.txt,0.8310,1000,1213
24541.txt,0.8037,1090,1293
24601.txt,0.8357,1018,1252
24631.txt,0.9009,1000,1237
24661.txt,0.9101,1000,1219
24691.txt,0.9141,1000,1203
24721.txt,0.8405,1000,1188
24751.txt,0.8575,1000,1168
24781.txt,0.8241,1000,1152
25214.txt,0.8536,1000,1203
25215.txt,0.8775,1000,1203
25216.txt,0.8691,1000,1201
25217.txt,0.8577,1000,1198
25218.txt,0.8564,1000,1198
25219.txt,0.8836,1000,1198
25220.txt,0.8958,1000,1198
25221.txt,0.8651,1000,1196
25222.txt,0.8789,1000,1196
25224.txt,0.8256,1000,1192
25228.txt,0.8054,1000,1189
25229.txt,0.8011,1000,1189
25230.txt,0.8546,1000,1188
25234.txt,0.8059,1000,1206
25236.txt,0.8943,1000,1191
25237.txt,0.9125,1000,1185
25238.txt,0.8807,1000,1182
25239.txt,0.8187,1000,1179
25240.txt,0.8482,1000,1177
25241.txt,0.8095,1000,1172
25245.txt,0.8296,1000,1162
25264.txt,0.8064,1000,1182
25265.txt,0.8100,1000,1174
43214.txt,0.8076,2803,3656
43223.txt,0.8029,2550,3575
43224.txt,0.8297,2548,3570
43225.txt,0.8403,2539,3559
43226.txt,0.8652,2520,3550
43227.txt,0.8430,2514,3539
43228.txt,0.8384,2497,3532
43229.txt,0.8695,2491,3528
43230.txt,0.8846,2365,3526
43248.txt,0.8444,2215,3260
43249.txt,0.8489,2233,3242
43250.txt,0.8193,2281,3230
43253.txt,0.8202,2288,3176
43254.txt,0.8521,2304,3156
43256.txt,0.8436,2349,3118
43257.txt,0.8589,2266,3102
43258.txt,0.8745,2258,3085
43259.txt,0.8965,2314,3074
43260.txt,0.9146,2241,3067
43278.txt,0.8106,2362,2902
43279.txt,0.8339,2349,2874
43280.txt,0.8463,2328,2851
43282.txt,0.8186,2303,2798
43283.txt,0.8290,2277,2776
43300.txt,0.8047,2057,2892
43302.txt,0.8533,1996,2795
43303.txt,0.8926,1939,2749
43304.txt,0.9220,1909,2706
43305.txt,0.9419,1892,2669
43306.txt,0.8956,2103,2624
43307.txt,0.9077,1851,2596
43308.txt,0.8939,2053,2555
43309.txt,0.8717,2028,2527
43310.txt,0.8522,1787,2494
43322.txt,0.8125,2531,3406
43324.txt,0.8033,2026,3111
43326.txt,0.8298,1865,2923
43327.txt,0.8770,1924,2846
43328.txt,0.8646,1807,2773
43329.txt,0.8981,1851,2696
43330.txt,0.9362,1839,2623
43331.txt,0.9571,1764,2571
43332.txt,0.9692,1737,2529
43333.txt,0.9732,1933,2471
43334.txt,0.9628,1896,2421
43335.txt,0.9326,1866,2382
43336.txt,0.8818,1892,2330
43344.txt,0.8682,1754,2031
43345.txt,0.8419,1723,1993
43353.txt,0.8393,2138,3079
43354.txt,0.8739,2078,2933
43355.txt,0.8695,1954,2815
43356.txt,0.9174,1886,2712
43357.txt,0.8485,1845,2610
43358.txt,0.8725,1828,2520
43359.txt,0.9245,1769,2443
43360.txt,0.9538,1842,2381
43361.txt,0.9387,1812,2311
43362.txt,0.9050,1830,2254
43363.txt,0.8584,1781,2207
43364.txt,0.8170,1741,2141
43366.txt,0.8345,1692,2037
43367.txt,0.8838,1646,1994
43370.txt,0.8036,1632,1888
43383.txt,0.8470,2019,2924
43384.txt,0.8302,1904,2751
43385.txt,0.8860,1808,2618
43386.txt,0.8252,1716,2490
43388.txt,0.8737,1808,2298
43389.txt,0.9313,1763,2223
43390.txt,0.9296,1706,2149
43391.txt,0.9030,1700,2083
43394.txt,0.8285,1555,1886
43395.txt,0.9211,1489,1841
43396.txt,0.8817,1494,1802
43397.txt,0.9165,1464,1765
43398.txt,0.8316,1423,1716
43413.txt,0.8741,1920,2772
43414.txt,0.8602,1788,2581
43415.txt,0.8504,1670,2422
43417.txt,0.8356,1735,2210
43418.txt,0.9003,1679,2112
43474.txt,0.8099,1428,2254
43476.txt,0.8224,1334,1987
43503.txt,0.8070,1614,2357
43504.txt,0.8623,1262,2133
43532.txt,0.8672,1481,2500
43533.txt,0.9253,1534,2212
43534.txt,0.9547,1171,2005
43535.txt,0.9478,1232,1854
43561.txt,0.8057,1887,2848
43562.txt,0.8793,1499,2372
43563.txt,0.9218,1221,2079
43564.txt,0.8716,1209,1880
43565.txt,0.8886,1254,1725
43592.txt,0.9459,1172,2267
43593.txt,0.9395,1000,1965
43594.txt,0.9579,1093,1781
43595.txt,0.9111,1081,1614
43596.txt,0.8557,1187,1488
43622.txt,0.9176,1328,2166
43623.txt,0.9561,1109,1893
43624.txt,0.9794,1024,1690
43625.txt,0.8948,1084,1512
43628.txt,0.8657,1013,1162
43652.txt,0.8747,1406,2078
43653.txt,0.9388,1109,1804
43654.txt,0.9468,1004,1578
43655.txt,0.8264,1000,1415
43682.txt,0.8815,1401,2008
43683.txt,0.9150,1050,1703
43687.txt,0.8099,1000,1087
43712.txt,0.8168,1394,1908
43713.txt,0.9405,1092,1622
43742.txt,0.8038,1257,1834
43743.txt,0.9202,1014,1516
43773.txt,0.9243,1069,1458
43803.txt,0.8777,1089,1371
43892.txt,0.8261,1035,1492
43893.txt,0.8027,1000,1200
43922.txt,0.8509,1046,1432
43952.txt,0.8975,1000,1372
43981.txt,0.8400,1268,1843
43982.txt,0.9227,1000,1336
44011.txt,0.8281,1248,1799
44012.txt,0.9244,1000,1305
44041.txt,0.8528,1246,1759
44042.txt,0.9133,1000,1271
44072.txt,0.8713,1000,1226
44112.txt,0.8318,2120,2640
44113.txt,0.8094,2116,2635
44114.txt,0.8403,2102,2629
44115.txt,0.8186,2125,2622
44116.txt,0.8312,2120,2614
44117.txt,0.8507,2114,2612
44118.txt,0.8648,2036,2605
44119.txt,0.8542,2036,2600
44120.txt,0.8473,2065,2593
44123.txt,0.8070,2022,2577
44124.txt,0.8349,2020,2575
44125.txt,0.8488,2046,2565
44126.txt,0.8029,2011,2562
44160.txt,0.8107,1724,2285
44166.txt,0.8409,1977,2469
44194.txt,0.9118,1928,2436
44195.txt,0.8284,1888,2383
44196.txt,0.8026,1833,2339
44199.txt,0.8228,1631,2221
44200.txt,0.8204,1587,2183
44201.txt,0.8645,1556,2148
44202.txt,0.8310,1538,2126
44203.txt,0.8327,1505,2092
44204.txt,0.8799,1493,2063
44205.txt,0.8343,1468,2031
44206.txt,0.8479,1440,2004
44207.txt,0.8725,1402,1983
44208.txt,0.8955,1420,1960
44209.txt,0.9178,1267,1947
44210.txt,0.8966,1248,1926
44211.txt,0.8849,1343,1903
44215.txt,0.8071,1319,1829
44216.txt,0.8227,1259,1807
44217.txt,0.8220,1144,1795
44253.txt,0.8713,1817,2312
44254.txt,0.8193,1805,2222
44256.txt,0.8766,1689,2071
44282.txt,0.8998,1841,2330
44283.txt,0.8359,1798,2208
44285.txt,0.9002,1396,1998
44286.txt,0.8075,1494,1903
44311.txt,0.8388,1926,2433
44312.txt,0.8705,1794,2251
44313.txt,0.8258,1666,2115
44315.txt,0.8217,1373,1877
44341.txt,0.9200,1799,2382
44342.txt,0.8821,1515,2168
44344.txt,0.8613,1290,1874
44371.txt,0.8792,1813,2332
44401.txt,0.8895,1800,2274
44431.txt,0.9151,1756,2203
44432.txt,0.9316,1324,1920
44433.txt,0.8796,1185,1722
44461.txt,0.9346,1681,2143
44462.txt,0.9314,1244,1852
44491.txt,0.9506,1464,2091
44492.txt,0.9037,1178,1782
44493.txt,0.8430,1042,1564
44521.txt,0.9412,1637,2053
44522.txt,0.8196,1141,1699
44523.txt,0.8652,1000,1499
44551.txt,0.9452,1361,2005
44552.txt,0.8518,1066,1618
44553.txt,0.8496,1000,1436
44581.txt,0.9360,1337,1977
44582.txt,0.8501,1124,1587
44611.txt,0.8910,1355,1918
44612.txt,0.8552,1216,1536
44613.txt,0.8616,1000,1298
44642.txt,0.8205,1156,1476
44822.txt,0.8919,1000,1202
44852.txt,0.8531,1000,1158
44882.txt,0.8550,1000,1119
44912.txt,0.8279,1000,1096
44942.txt,0.8066,1000,1065
44972.txt,0.8626,1000,1033
45992.txt,0.8646,1169,1630
46022.txt,0.8716,1103,1606
46081.txt,0.8856,1096,1602
46082.txt,0.9052,1149,1530
46111.txt,0.8511,1227,1580
46141.txt,0.9217,1176,1559
46171.txt,0.8029,1162,1533
46201.txt,0.8907,1179,1492
46231.txt,0.9493,1066,1471
46261.txt,0.8637,1000,1447
46291.txt,0.8785,1000,1414
46321.txt,0.8485,1000,1398
46807.txt,0.8034,1059,1461
46810.txt,0.8216,1085,1460
46814.txt,0.8024,1049,1450
46815.txt,0.8343,1046,1450
46816.txt,0.8727,1024,1449
46817.txt,0.8849,1014,1448
46818.txt,0.8961,1000,1444
46819.txt,0.8739,1000,1442
46820.txt,0.8974,1000,1440
46821.txt,0.8890,1000,1438
46822.txt,0.9051,1000,1437
46823.txt,0.9171,1000,1432
46824.txt,0.9202,1000,1432
46825.txt,0.9087,1000,1430
46826.txt,0.9253,1000,1428
46827.txt,0.9363,1000,1426
46828.txt,0.9424,1000,1425
46829.txt,0.9339,1000,1425
46830.txt,0.9045,1000,1423
46835.txt,0.8504,1072,1452
46837.txt,0.8138,1056,1431
46838.txt,0.8515,1034,1429
46839.txt,0.8844,1000,1420
46840.txt,0.8392,1000,1413
46841.txt,0.8635,1000,1408
46842.txt,0.8555,1000,1402
46843.txt,0.8748,1000,1396
46844.txt,0.8419,1000,1389
46848.txt,0.8214,1000,1368
46849.txt,0.8182,1000,1362
46850.txt,0.8221,1000,1359
46851.txt,0.8663,1000,1354
46852.txt,0.8581,1000,1348
46853.txt,0.8599,1000,1347
46854.txt,0.8334,1000,1341
46855.txt,0.8265,1000,1336
46856.txt,0.8357,1000,1332
46857.txt,0.8067,1000,1329
46860.txt,0.8341,1000,1315
46893.txt,0.8536,1000,1399
46922.txt,0.8942,1020,1408
46983.txt,0.8041,1000,1277
46991.txt,0.8522,1000,1039
46992.txt,0.8129,1000,1020
47013.txt,0.8237,1009,1239
47042.txt,0.8519,1012,1269
47707.txt,0.8551,1000,1217
47708.txt,0.8456,1000,1217
47709.txt,0.8697,1000,1216
47710.txt,0.8839,1000,1216
47711.txt,0.8987,1000,1216
47712.txt,0.9093,1000,1215
47713.txt,0.8853,1003,1214
47714.txt,0.8928,1000,1211
47715.txt,0.8975,1000,1211
47716.txt,0.9008,1000,1211
47717.txt,0.9046,1000,1209
47718.txt,0.8878,1000,1207
47719.txt,0.8879,1000,1207
47720.txt,0.8828,1000,1206
47721.txt,0.8273,1000,1205
47722.txt,0.8388,1000,1203
47723.txt,0.8711,1000,1203
47724.txt,0.8784,1000,1202
47725.txt,0.8597,1000,1199
47726.txt,0.8635,1000,1196
47727.txt,0.8457,1000,1195
47728.txt,0.8696,1000,1193
47729.txt,0.8724,1000,1191
47730.txt,0.8674,1000,1190
47735.txt,0.8026,1000,1210
47736.txt,0.8276,1000,1209
47792.txt,0.8261,1000,1193
48659.txt,0.8182,1000,1006
48660.txt,0.8505,1000,1006
64944.txt,0.8396,2192,2300
64945.txt,0.8011,2168,2264
64946.txt,0.8771,2134,2228
64947.txt,0.8305,2115,2195
64948.txt,0.8078,2163,2174
64953.txt,0.8965,2266,3624
64983.txt,0.8153,2245,3418
65105.txt,0.8453,1420,2202
65133.txt,0.8705,1711,2518
65134.txt,0.9203,1455,2258
65135.txt,0.9274,1312,2060
65163.txt,0.8665,1581,2356
65164.txt,0.9276,1277,2094
65165.txt,0.8870,1283,1915
65192.txt,0.8428,1705,2590
65193.txt,0.9515,1460,2227
65194.txt,0.9811,1205,1984
65195.txt,0.9452,1208,1793
65223.txt,0.9063,1426,2093
65224.txt,0.9732,1259,1872
65225.txt,0.8886,1180,1681
65227.txt,0.8805,1386,1386
65228.txt,0.8678,1277,1277
65253.txt,0.8995,1319,1999
65254.txt,0.8747,1184,1764
65255.txt,0.8184,1029,1569
65283.txt,0.8546,1251,1882
65313.txt,0.8444,1506,1782
65342.txt,0.8159,1388,2043
65372.txt,0.8207,1308,1972
65373.txt,0.8537,1520,1627
65462.txt,0.8373,1167,1722
65463.txt,0.8092,1000,1401
65492.txt,0.8752,1131,1670
65493.txt,0.9140,1222,1337
65494.txt,0.9517,1075,1121
65522.txt,0.9123,1077,1597
65523.txt,0.8981,1162,1270
65524.txt,0.9326,1005,1049
65552.txt,0.9385,1018,1531
65553.txt,0.9211,1103,1198
65582.txt,0.9389,1000,1476
65583.txt,0.8431,1001,1132
65612.txt,0.9277,1000,1441
65642.txt,0.8558,1000,1384
65672.txt,0.9076,1000,1336
65720.txt,0.8345,2226,3101
65766.txt,0.8314,2294,2929
65768.txt,0.8324,2141,2854
65769.txt,0.8048,2053,2802
65770.txt,0.8057,1933,2770
65772.txt,0.8728,1942,2713
65773.txt,0.8552,1940,2689
65774.txt,0.8373,1917,2660
65793.txt,0.8061,2358,2953
65794.txt,0.8444,2157,2887
65796.txt,0.8399,2094,2772
65798.txt,0.8471,1870,2645
65799.txt,0.9223,1864,2608
65800.txt,0.8845,1839,2570
65801.txt,0.8669,1831,2526
65802.txt,0.8252,1825,2489
65804.txt,0.8682,1741,2411
65806.txt,0.8763,1698,2350
65807.txt,0.8937,1686,2317
65808.txt,0.8490,1683,2288
65809.txt,0.8540,1654,2261
65810.txt,0.8511,1628,2230
65815.txt,0.8239,1485,2086
65816.txt,0.8354,1472,2067
65817.txt,0.8125,1479,2048
65819.txt,0.8059,1453,2017
65820.txt,0.8535,1440,1999
65824.txt,0.8360,2152,2776
65825.txt,0.8513,2010,2671
65826.txt,0.8520,1797,2570
65827.txt,0.9172,1759,2514
65828.txt,0.8480,1718,2452
65829.txt,0.8121,1670,2394
65832.txt,0.8002,1556,2239
65833.txt,0.8348,1557,2202
65835.txt,0.8400,1511,2122
65836.txt,0.8617,1482,2091
65840.txt,0.8478,1322,1954
65841.txt,0.8333,1291,1918
65852.txt,0.8264,2223,2840
65853.txt,0.8277,1924,2719
65854.txt,0.8071,2018,2605
65856.txt,0.8864,1678,2399
65885.txt,0.8112,1625,2316
65923.txt,0.8311,1063,1585
65975.txt,0.8094,1268,1902
66001.txt,0.8405,2156,2672
66005.txt,0.8565,1175,1777
66031.txt,0.8639,1978,2607
66032.txt,0.8411,1510,2253
66033.txt,0.8316,1280,1976
66034.txt,0.9409,1125,1817
66035.txt,0.8844,1059,1669
66036.txt,0.8912,1036,1549
66061.txt,0.8258,1724,2541
66062.txt,0.8140,1447,2157
66063.txt,0.8991,1216,1895
66064.txt,0.9188,1083,1720
66065.txt,0.8454,1046,1581
66092.txt,0.8449,1339,2053
66093.txt,0.9599,1102,1800
66094.txt,0.9659,1000,1626
66095.txt,0.9076,1000,1486
66123.txt,0.9405,1053,1715
66124.txt,0.9131,1000,1540
66153.txt,0.9310,1006,1647
66182.txt,0.8956,1184,1824
66183.txt,0.9047,1000,1564
66212.txt,0.8336,1123,1739
66242.txt,0.8488,1102,1668
66334.txt,0.8716,1000,1044
66393.txt,0.8294,1000,1112
66423.txt,0.8730,1000,1074
66452.txt,0.8155,1000,1273
66453.txt,0.9336,1000,1026
66481.txt,0.8899,1151,1732
66572.txt,0.9163,1003,1121
67592.txt,0.8605,1500,2009
67622.txt,0.9310,1221,1973
67651.txt,0.8108,1385,1991
67652.txt,0.8646,1336,1924
67681.txt,0.9437,1360,1968
67682.txt,0.8291,1287,1864
67711.txt,0.9016,1544,1945
67723.txt,0.8037,1058,1208
67724.txt,0.8193,1142,1181
67726.txt,0.8204,1139,1140
67741.txt,0.9305,1328,1917
67746.txt,0.8398,1124,1412
67747.txt,0.8787,1119,1357
67748.txt,0.8700,1074,1301
67750.txt,0.8150,1000,1215
67751.txt,0.8776,1000,1177
67752.txt,0.8789,1000,1142
67753.txt,0.8577,1000,1121
67754.txt,0.8408,1089,1093
67771.txt,0.9407,1000,1882
67775.txt,0.8650,1138,1401
67776.txt,0.8814,1092,1324
67777.txt,0.8479,1044,1260
67801.txt,0.9423,1142,1837
67805.txt,0.8167,1081,1328
67806.txt,0.8340,1019,1252
67831.txt,0.8903,1123,1812
67836.txt,0.8998,1000,1188
67839.txt,0.8210,1000,1016
67865.txt,0.8268,1000,1196
68014.txt,0.8451,1001,1033
68677.txt,0.8708,1129,1133
68678.txt,0.8093,1080,1085
68707.txt,0.8309,1057,1070
68736.txt,0.8966,1067,1070
68761.txt,0.8212,1063,1531
68791.txt,0.8068,1000,1498
69307.txt,0.8227,1059,1478
69308.txt,0.8272,1129,1478
69309.txt,0.8076,1201,1478
69310.txt,0.8099,1199,1478
69312.txt,0.8351,1168,1476
69313.txt,0.8309,1216,1475
69314.txt,0.8123,1170,1471
69315.txt,0.8062,1169,1470
69316.txt,0.8343,1204,1469
69317.txt,0.8286,1200,1467
69318.txt,0.8133,1197,1463
69319.txt,0.8047,1196,1462
69320.txt,0.8484,1195,1462
69323.txt,0.8218,1034,1460
69324.txt,0.8453,1033,1460
69325.txt,0.8069,1194,1456
69336.txt,0.8710,1111,1461
69337.txt,0.8303,1149,1454
69338.txt,0.8651,1146,1450
69339.txt,0.8302,1146,1443
69340.txt,0.8844,1160,1440
69346.txt,0.8490,1159,1406
69358.txt,0.8055,1239,1347
69363.txt,0.8513,1189,1448
69364.txt,0.9121,1138,1436
69365.txt,0.9015,1105,1422
69366.txt,0.8987,1107,1406
69367.txt,0.8304,1087,1396
69368.txt,0.8793,1083,1392
69369.txt,0.8969,1167,1377
69370.txt,0.8919,1161,1368
69371.txt,0.8808,1172,1356
69372.txt,0.8590,1210,1343
69374.txt,0.8341,1219,1327
69375.txt,0.8539,1211,1319
69376.txt,0.8940,1212,1311
69377.txt,0.9308,1153,1302
69378.txt,0.8714,1185,1293
69379.txt,0.8779,1181,1286
69380.txt,0.8505,1265,1277
69381.txt,0.8496,1268,1273
69382.txt,0.8392,1269,1269
69383.txt,0.8548,1263,1263
69384.txt,0.8568,1259,1259
69385.txt,0.8638,1251,1251
69386.txt,0.8294,1245,1245
69392.txt,0.8887,1194,1441
69393.txt,0.9210,1183,1422
69394.txt,0.9435,1114,1401
69395.txt,0.8406,1169,1377
69396.txt,0.8178,1181,1361
69398.txt,0.8093,1142,1321
69419.txt,0.8016,1111,1111
69422.txt,0.9238,1126,1417
69423.txt,0.9141,1085,1387
69424.txt,0.9426,1034,1356
69425.txt,0.9140,1035,1330
69426.txt,0.8692,1028,1305
69427.txt,0.9195,1088,1275
69428.txt,0.8726,1202,1254
69429.txt,0.9104,1189,1241
69430.txt,0.8356,1176,1219
69431.txt,0.8475,1160,1202
69441.txt,0.8126,1082,1082
69452.txt,0.8809,1097,1384
69482.txt,0.9198,1056,1346
69484.txt,0.8717,1000,1247
69485.txt,0.8649,1000,1205
69488.txt,0.8295,1111,1111
69511.txt,0.8517,1094,1385
69517.txt,0.8718,1065,1078
69541.txt,0.8438,1023,1367
69543.txt,0.8275,1000,1208
69545.txt,0.9253,1000,1110
69546.txt,0.8462,1000,1056
69547.txt,0.9030,1000,1021
69571.txt,0.8751,1007,1350
69576.txt,0.8001,1000,1006
69601.txt,0.8560,1000,1323
69631.txt,0.8241,1012,1311
70216.txt,0.8087,1000,1307
70218.txt,0.8416,1003,1305
70219.txt,0.8526,1000,1303
70220.txt,0.8779,1001,1302
70221.txt,0.8752,1000,1301
70222.txt,0.8813,1000,1301
70223.txt,0.8745,1000,1297
70224.txt,0.9003,1000,1296
70225.txt,0.9063,1000,1293
70226.txt,0.9100,1000,1292
70227.txt,0.8976,1000,1292
70228.txt,0.8537,1000,1287
70229.txt,0.8360,1000,1286
70305.txt,0.8578,1074,1107
70306.txt,0.8596,1065,1095
70307.txt,0.8464,1087,1087
70332.txt,0.8988,1040,1073
70333.txt,0.8955,1020,1055
70334.txt,0.8785,1014,1044
70360.txt,0.8455,1045,1045
70389.txt,0.8197,1006,1006
71159.txt,0.8054,1000,1062
71181.txt,0.8281,1022,1022
71182.txt,0.8519,1015,1015
71183.txt,0.8431,1010,1012
71184.txt,0.8531,1005,1008
71185.txt,0.8821,1001,1005
72024.txt,0.8132,1000,1046
72025.txt,0.8080,1000,1045
72030.txt,0.8285,1000,1039
86456.txt,0.8322,2772,3955
86457.txt,0.8640,2774,3939
86458.txt,0.8289,2776,3922
86459.txt,0.8301,2949,3907
86460.txt,0.8133,3117,3889
86587.txt,0.8366,2281,2909
86588.txt,0.8099,2335,2804
86675.txt,0.8775,2032,2530
86676.txt,0.8662,2057,2365
86677.txt,0.8878,2007,2224
86678.txt,0.8149,1886,2088
86705.txt,0.8997,1893,2349
86706.txt,0.9002,1783,2193
86707.txt,0.8210,1854,2046
86733.txt,0.8902,1807,2636
86734.txt,0.9633,1551,2375
86735.txt,0.9508,1777,2181
86736.txt,0.8795,1802,2023
86737.txt,0.8143,1703,1878
86762.txt,0.8657,2137,2899
86763.txt,0.9015,1679,2474
86764.txt,0.9600,1516,2220
86765.txt,0.9293,1808,2024
86766.txt,0.9167,1664,1862
86792.txt,0.9123,1799,2740
86793.txt,0.9189,1520,2321
86794.txt,0.9662,1342,2069
86795.txt,0.9370,1666,1880
86796.txt,0.8235,1520,1712
86822.txt,0.8817,1702,2616
86823.txt,0.9049,1794,2212
86824.txt,0.9526,1590,1958
86825.txt,0.8131,1598,1765
86853.txt,0.9182,1356,2104
86854.txt,0.8979,1509,1854
86855.txt,0.8876,1526,1650
86856.txt,0.8831,1459,1459
86883.txt,0.9034,1282,1998
86884.txt,0.8169,1432,1761
86912.txt,0.8002,1660,2242
86913.txt,0.8506,1395,1882
86942.txt,0.8699,1591,2146
86972.txt,0.8956,1416,2068
87122.txt,0.8007,1221,1634
87152.txt,0.8862,1024,1545
87182.txt,0.9246,1000,1490
87212.txt,0.9231,1000,1440
87242.txt,0.9321,1020,1389
87272.txt,0.8788,1000,1328
87582.txt,0.8247,1371,1438
87605.txt,0.9140,1243,1878
87606.txt,0.8138,1181,1758
87635.txt,0.8603,1158,1761
87636.txt,0.9225,1110,1656
87640.txt,0.8840,1226,1294
87663.txt,0.8132,1283,1981
87664.txt,0.8301,1154,1785
87694.txt,0.9451,1088,1695
87695.txt,0.9076,1011,1563
87724.txt,0.8039,1051,1606
87753.txt,0.8581,1065,1712
88534.txt,0.8221,1058,1612
88593.txt,0.8871,1007,1595
89267.txt,0.8209,1382,1461
89269.txt,0.8554,1359,1416
89270.txt,0.8616,1365,1394
89271.txt,0.8492,1358,1369
89272.txt,0.8141,1348,1348
89296.txt,0.8312,1240,1336
89297.txt,0.8892,1256,1312
89298.txt,0.8996,1236,1291
89300.txt,0.8600,1203,1244
89301.txt,0.8046,1179,1228
89326.txt,0.8209,1176,1226
89353.txt,0.8083,1157,1204
89354.txt,0.8030,1165,1177
89376.txt,0.8116,1140,1439
89405.txt,0.9032,1128,1440
89406.txt,0.9273,1083,1362
89434.txt,0.9285,1153,1475
89435.txt,0.9318,1082,1372
89436.txt,0.9577,1036,1306
89437.txt,0.8754,1000,1235
89465.txt,0.9101,1042,1302
89466.txt,0.8862,1167,1227
89468.txt,0.8308,1028,1085
89495.txt,0.8826,1000,1234
90007.txt,0.8365,1419,1927
90008.txt,0.8562,1417,1923
90009.txt,0.8834,1433,1921
90010.txt,0.8544,1464,1921
90011.txt,0.8756,1467,1919
90012.txt,0.8663,1449,1918
90013.txt,0.8398,1441,1915
90015.txt,0.8058,1421,1912
90017.txt,0.8350,1381,1909
90018.txt,0.8631,1371,1906
90019.txt,0.8333,1371,1906
90026.txt,0.8233,1407,1894
90035.txt,0.8034,1456,1900
90036.txt,0.8059,1444,1890
90039.txt,0.8841,1409,1869
90040.txt,0.8442,1412,1864
90041.txt,0.8363,1417,1861
90042.txt,0.8557,1405,1856
90043.txt,0.8379,1405,1846
90044.txt,0.8109,1387,1837
90045.txt,0.8088,1379,1827
90048.txt,0.8210,1449,1799
90063.txt,0.9097,1405,1879
90064.txt,0.8880,1389,1856
90065.txt,0.9321,1330,1842
90066.txt,0.9601,1317,1826
90067.txt,0.8774,1284,1811
90068.txt,0.8780,1297,1799
90092.txt,0.8582,1325,1871
90093.txt,0.9125,1310,1833
90094.txt,0.9580,1284,1805
90095.txt,0.9162,1261,1781
90096.txt,0.9009,1246,1757
90122.txt,0.9618,1303,1838
90123.txt,0.9335,1160,1781
90124.txt,0.8929,1160,1746
90125.txt,0.8590,1277,1715
90127.txt,0.8058,1121,1630
90152.txt,0.9178,1282,1794
90153.txt,0.8196,1156,1736
90154.txt,0.8610,1171,1694
90183.txt,0.8160,1129,1687
90211.txt,0.8248,1355,1805
90213.txt,0.8797,1223,1633
90241.txt,0.8678,1340,1772
90242.txt,0.8649,1166,1662
90243.txt,0.9058,1067,1571
90271.txt,0.8919,1312,1753
90272.txt,0.8687,1081,1616
90273.txt,0.9391,1004,1510
90274.txt,0.8351,1042,1405
90301.txt,0.8117,1300,1728
90302.txt,0.8743,1081,1573
90303.txt,0.9446,1000,1445
90304.txt,0.8362,1000,1340
90305.txt,0.8481,1000,1254
90332.txt,0.9398,1032,1525
90333.txt,0.9337,1004,1387
90362.txt,0.9488,1000,1489
90363.txt,0.9101,1000,1331
90392.txt,0.9505,1000,1426
90393.txt,0.8308,1000,1270
90394.txt,0.8060,1000,1160
90422.txt,0.8515,1000,1382
90423.txt,0.8117,1000,1227
90512.txt,0.8125,1000,1261
90691.txt,0.8326,1014,1354
90721.txt,0.9070,1000,1334
90751.txt,0.9063,1000,1303
90781.txt,0.8115,1000,1263
90909.txt,0.8040,1331,1684
90910.txt,0.8301,1363,1683
90911.txt,0.8362,1328,1682
90912.txt,0.8473,1319,1679
90913.txt,0.8771,1349,1677
90914.txt,0.8858,1319,1673
90915.txt,0.9022,1313,1673
90916.txt,0.8958,1313,1672
90917.txt,0.8970,1180,1669
90918.txt,0.9050,1179,1668
90919.txt,0.9223,1152,1666
